index,ME_NA,claimed,year_2003,mil_barr,pol_check,pol_build,rel_place,util_elec,gov_polit,terr_nonstate,mil_check,explo_vehicle,explo_unknown,firearm_unknown,firearm_rifle,explo_project,explo_other,firearm_handgun,claim_internet,claim_note,claim_personal,ishostkid,Iraq,Afghanistan,India,Columbia,Syria,motive,motive2,topic1,topic2
3612,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,"The specific motive is unknown; however, sources noted that Qari Zubai was the brother of an Afghan Local Police (ALP) officer.","['note', 'qari', 'zubai', 'brother', 'afghan', 'local', 'polic', 'offic']",0.06687031686306,0.933129608631134
3614,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Commerce disruption/terror,"['commerc', 'disrupt', 'terror']",0.15756261348724365,0.8424374461174011
3617,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"The specific motive is unknown; however, churches are often targeted in Nigeria by extremists demanding the implementation of Islamic law.","['church', 'nigeria', 'extremist', 'demand', 'implement', 'islam']",0.8552365303039551,0.14476346969604492
3618,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Several letters demanding payment of ""revolutionary taxes"" were sent to the company prior to the arson attack.","['letter', 'demand', 'payment', 'revolutionari', 'tax', 'send', 'compani', 'prior', 'arson']",0.8860682249069214,0.11393173784017563
3619,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,"The specific motive is unknown; however, sources suspected that the attack, which targeted a Shia culture center, may have been part of a larger trend of sectarian violence between Afghanistan's Sunni majority and Shia minority communities.","['suspect', 'shia', 'cultur', 'center', 'larger', 'trend', 'sectarian', 'violenc', 'afghanistan', 'sunni', 'major', 'shia', 'minor', 'communiti']",0.9615719318389893,0.03842805325984955
3620,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Tehrik-i-Taliban Pakistan (TTP) claimed responsibility for the incident and stated that Rao Anwar was targeted in retaliation for torture he had conducted on imprisoned members of the TTP.,"['tehrik', 'taliban', 'pakistan', 'claim', 'respons', 'anwar', 'retali', 'tortur', 'conduct', 'imprison', 'member']",0.6826711297035217,0.31732890009880066
3621,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Boko Haram claimed responsibility and stated that the attack was carried out to avenge Muslims who were killed and dehumanized in Jos city over the past decade.,"['boko', 'haram', 'claim', 'respons', 'carri', 'aveng', 'muslim', 'kill', 'dehuman', 'citi', 'past', 'decad']",0.05195692926645279,0.9480431079864502
3622,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,To avenge the torture of Sunni Muslims at the interior ministry,"['aveng', 'tortur', 'sunni', 'muslim', 'interior', 'ministri']",0.4261523187160492,0.5738476514816284
3623,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,Hay'at Tahrir al-Sham claimed responsibility for the incident and stated that the attack on Shia Pilgrims was intended to send a message to Iran and its allied groups.,"['tahrir', 'sham', 'claim', 'respons', 'shia', 'pilgrim', 'intend', 'send', 'messag', 'iran', 'alli', 'group']",0.9452240467071533,0.054775938391685486
3624,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,"Specific motive is unknown; however, separatist Muslim militants have threatened to escalate violence in order to derail the election process.","['separatist', 'muslim', 'milit', 'threaten', 'escal', 'violenc', 'order', 'derail', 'elect', 'process']",0.9215731024742126,0.07842684537172318
3625,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,"The specific motive is unknown; however, sources noted that the attack occurred during a military operation.","['note', 'occur', 'militari', 'oper']",0.8231474757194519,0.1768524944782257
3626,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Jamaa Al-Islamiya Al-Alamiya (World Islamist Group) stated that the attack was carried out in revenge for the deaths of Arabs and Palestinians in Iraq and West Bank and Gaza Strip.,"['jamaa', 'islamiya', 'alamiya', 'world', 'islamist', 'group', 'carri', 'reveng', 'death', 'arab', 'palestinian', 'iraq', 'west', 'bank', 'gaza', 'strip']",0.04354843124747276,0.9564515352249146
3627,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"An attempt to disrupt the local elections on January 3, 2000.","['attempt', 'disrupt', 'local', 'elect', 'januari']",0.7821654677391052,0.21783459186553955
3628,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"The specific motive is unknown; however, sources suspected that the attack may have been carried out in revenge for the death of a Jundallah leader.","['suspect', 'carri', 'reveng', 'death', 'jundallah', 'leader']",0.21847642958164215,0.781523585319519
3629,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"The specific motive is unknown; however, sources noted that parliamentary elections were scheduled for January 5, 2014. Sources also noted that the opposition advocated for citizens to ""resist"" the elections.","['note', 'parliamentari', 'elect', 'schedul', 'januari', 'note', 'opposit', 'advoc', 'citizen', 'resist', 'elect']",0.9416796565055847,0.05832035467028618
3630,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,"The specific motive is unknown; however, sources noted that the police academy was conducting a recruitment drive when the attack was carried out.","['note', 'polic', 'academi', 'conduct', 'recruit', 'drive', 'carri']",0.07443106174468994,0.9255689382553101
3636,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,"The specific motive is unknown; however, sources speculate that the assailants executed the attack in response to an Iraqi security forces' raid of an anti-government Sunni protest camp in the town of Hawijah on April 23, 2013.","['assail', 'execut', 'respons', 'iraqi', 'secur', 'forc', 'raid', 'anti', 'govern', 'sunni', 'protest', 'camp', 'town', 'hawijah', 'april']",0.7886263728141785,0.21137367188930511
3640,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,The specific motive for the attack was to intimidate Hibhib district law enforcement.,"['intimid', 'hibhib', 'district', 'enforc']",0.11242292821407318,0.8875770568847656
3641,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Al-Shabaab claimed responsibility for the incident and stated that Members of Parliament were targeted for allowing the involvement of foreign forces in Somalia.,"['shabaab', 'claim', 'respons', 'member', 'parliament', 'allow', 'involv', 'foreign', 'forc', 'somalia']",0.07433295249938965,0.9256670475006104
3644,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,Al-Shabaab claimed responsibility for the incident and stated that the attack was carried out in retaliation to recent military operations on mosques in Mombasa city.,"['shabaab', 'claim', 'respons', 'carri', 'retali', 'recent', 'militari', 'oper', 'mosqu', 'mombasa', 'citi']",0.09226372838020325,0.9077363014221191
3648,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,"The specific motive is unknown; however, sources stated that the assailants demanded a ransom in exchange for the hostages.","['assail', 'demand', 'ransom', 'exchang', 'hostag']",0.19202499091625214,0.8079750537872314
3656,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,"The specific motive is unknown; however, sources noted that the target, Ram Sharan Mahat, was a Nepali Congress Party (NC) candidate in Nepal's upcoming parliamentary elections, beginning November 26, 2017.","['note', 'sharan', 'mahat', 'nepali', 'congress', 'parti', 'candid', 'nepal', 'upcom', 'parliamentari', 'elect', 'begin', 'novemb']",0.9273518323898315,0.07264815270900726
3659,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,"The Taliban claimed responsibility for the incident and stated that the attack was carried out in retaliation for the death of Taliban leader, Mullah Akhtar Muhammad Mansur.","['taliban', 'claim', 'respons', 'carri', 'retali', 'death', 'taliban', 'leader', 'mullah', 'akhtar', 'muhammad', 'mansur']",0.05228244885802269,0.947717547416687
