region,suicide,gname,country
2,0,People's Liberation Forces (FPL),61
8,0,Unknown,69
8,0,Unknown,69
3,0,Unknown,59
8,0,Unknown,69
6,0,Supporter of Bhutto,153
10,0,Left-Wing Terrorists,209
10,0,Unknown,209
11,0,Unknown,403
11,0,Guerrillas,403
11,0,Unknown,403
11,0,Guerrillas,403
10,0,Palestinians,97
10,0,Palestine Liberation Organization (PLO),97
10,0,Palestinians,97
10,0,Unknown,97
10,0,Unknown,97
10,0,Unknown,97
8,0,Basque Fatherland and Freedom (ETA),185
6,0,Mizo National Front,92
11,0,South-West Africa People's Organization (SWAPO),139
5,0,Moro National Liberation Front (MNLF),160
8,0,Basque Fatherland and Freedom (ETA),185
8,0,Basque Justice,69
6,0,Mizo National Front,92
6,0,Mizo National Front,92
10,0,Unknown,94
10,0,Unknown,97
10,0,Unknown,209
10,0,Unknown,209
10,0,Unknown,209
8,0,Basque Fatherland and Freedom (ETA),185
8,0,Unknown,185
8,0,Basque Fatherland and Freedom (ETA),185
8,0,Basque Fatherland and Freedom (ETA),185
8,0,Basque Fatherland and Freedom (ETA),185
10,0,Unknown,209
10,0,Unknown,94
10,0,Unknown,94
10,0,Unknown,94
11,0,Zimbabwe African Nationalist Union (ZANU),403
8,0,Unknown,185
8,0,Unknown,185
8,0,Irish National Liberation Army (INLA),21
8,0,Basque Fatherland and Freedom (ETA),185
8,0,First of October Antifascist Resistance Group (GRAPO),185
8,0,Unknown,185
10,0,Unknown,209
8,0,Unknown,69
10,0,Unknown,97
10,0,Palestinians,97
10,0,Unknown,97
8,0,Unknown,69
10,0,Palestinians,97
8,0,Irish Republican Army (IRA),603
10,0,Forqan Group,94
10,0,Black Wednesday,94
10,0,Unknown,94
8,0,Justice Commandos for the Armenian Genocide,69
8,0,Justice Commandos for the Armenian Genocide,69
8,0,Justice Commandos for the Armenian Genocide,69
8,0,Justice Commandos for the Armenian Genocide,69
8,0,Justice Commandos for the Armenian Genocide,69
10,0,Arab Separatists,94
10,0,Palestine Liberation Front (PLF),97
10,0,Palestinians,97
11,0,South-West Africa People's Organization (SWAPO),139
8,0,Unknown,185
11,0,South-West Africa People's Organization (SWAPO),139
3,0,Unknown,30
10,0,Black Wednesday,94
10,0,Black Wednesday,94
8,0,Basque Fatherland and Freedom (ETA),185
8,0,Unknown,362
10,0,Unknown,94
10,0,Muslim Brotherhood,200
10,0,Opponents of Regime,200
8,0,Unknown,98
8,0,Unknown,185
3,0,Unk (men in army uniforms with arms and gas masks),86
10,0,Unknown,94
10,0,Autonomy-Seeking Arabs,94
10,0,Arabs,94
10,0,Palestinians,97
8,0,Unknown,162
3,0,Unknown,45
10,0,Unknown,94
10,0,Autonomy-Seeking Arabs,94
10,0,Arabs,94
10,0,Arabs,94
10,0,Arabs,94
10,0,Arabs,94
10,0,Unknown,94
8,0,Irish Republican Army (IRA),603
1,0,White extremists,217
8,0,Red Brigades,98
10,0,Eagles of the Palestinian Revolution,209
3,0,Unknown,45
8,0,Unknown,185
11,0,Guerrillas,403
2,0,Unknown,61
5,0,New People's Army (NPA),160
11,0,Zimbabwe Patriotic Front,403
10,0,Autonomy-Seeking Arabs,94
10,0,Unknown,94
2,0,Unknown,49
8,0,Irish Republican Army (IRA),603
3,0,Movement of the Revolutionary Left (MIR) (Chile),43
3,0,Movement of the Revolutionary Left (MIR) (Chile),43
10,0,Unknown,110
3,0,Unknown,45
10,0,Unknown,94
8,0,Irish Republican Extremists,603
8,0,Unknown,162
1,0,Unknown,217
2,0,Unknown,61
2,0,Unknown,83
8,0,Irish Republican Army (IRA),603
8,0,Prima Linea,98
2,0,Rebel Armed Forces of Guatemala (FAR),83
8,0,Unknown,185
8,0,Unknown,185
8,0,Unknown,185
8,0,Unknown,98
10,0,Unknown,94
3,0,National Liberation Army of Colombia (ELN),45
3,0,National Liberation Army of Colombia (ELN),45
3,0,Workers' Self-Defense Movement (MAO),45
3,0,Movement of the Revolutionary Left (MIR) (Chile),43
10,0,Palestinians,97
8,0,Basque Fatherland and Freedom (ETA),185
5,0,Communists,121
8,0,First of October Antifascist Resistance Group (GRAPO),185
10,0,Palestinians,97
8,0,Unknown,185
10,0,Palestinians,97
8,0,Unknown,185
10,0,Dev Sol,209
10,0,Unknown,209
10,0,Unknown,209
8,0,Basque Fatherland and Freedom (ETA),185
2,0,Unknown,61
3,0,Revolutionary Armed Forces of Colombia (FARC),45
10,0,Palestinians,97
8,0,Unknown,98
8,0,Unknown,69
3,0,Unknown,43
3,0,Unknown,43
10,0,Unknown,94
1,0,Unknown,217
8,0,Unknown,78
8,0,Irish National Liberation Army (INLA),603
11,0,Armed Subversives,56
2,0,People's Liberation Forces (FPL),61
8,0,Unknown,185
8,0,Unknown,185
3,0,M-19 (Movement of April 19),45
8,0,Unknown,185
8,0,Ulster Volunteer Force (UVF),603
8,0,Basque Fatherland and Freedom (ETA),185
8,0,Basque Fatherland and Freedom (ETA),185
8,0,Basque Fatherland and Freedom (ETA),185
8,0,Unknown,185
8,0,Unknown,185
8,0,Unknown,185
10,0,Unknown,209
8,0,Irish National Liberation Army (INLA),603
10,0,Unknown,209
2,0,People's Liberation Forces (FPL),61
2,0,People's Liberation Forces (FPL),61
2,0,People's Liberation Forces (FPL),61
2,0,People's Liberation Forces (FPL),61
2,0,People's Liberation Forces (FPL),61
2,0,People's Liberation Forces (FPL),61
11,0,Popular Movement for the Liberation of Cabinda,8
11,0,Popular Movement for the Liberation of Cabinda,8
3,0,Unknown,45
10,0,Palestinians,155
10,0,Unknown,110
8,0,Spanish National Action,69
8,0,Unknown,98
8,0,Irish Republican Army (IRA),603
11,0,Zimbabwe African Nationalist Union (ZANU),403
8,0,Irish Republican Army (IRA),603
10,0,Unknown,97
10,0,Unknown,209
10,0,Unknown,200
10,0,Unknown,209
8,0,Spanish National Action,69
8,0,Unknown,96
8,0,Support for Refugees (Appui aux Refugies),185
8,0,Spanish National Action,185
8,0,Spanish National Action,185
2,0,Unknown,61
2,0,Unknown,61
2,0,Unknown,61
2,0,Unknown,61
2,0,Unknown,61
2,0,Unknown,61
2,0,Unknown,61
2,0,Unknown,61
2,0,Unknown,61
2,0,Unknown,61
2,0,Unknown,61
2,0,Unknown,61
2,0,Unknown,61
2,0,Unknown,61
2,0,Unknown,61
2,0,Unknown,61
2,0,Unknown,61
2,0,Unknown,61
2,0,Unknown,61
2,0,Unknown,61
2,0,Unknown,61
2,0,Unknown,61
2,0,Unknown,61
2,0,Unknown,61
2,0,People's Liberation Forces (FPL),61
8,0,Unknown,185
8,0,Basque Fatherland and Freedom (ETA),185
8,0,Basque Fatherland and Freedom (ETA),185
10,0,Palestinians,97
10,0,Palestinians,97
2,0,Union Guerrera Blanca (UGB),61
10,0,Arab Liberation Front (ALF),97
10,0,Iraqi Communists,110
10,0,Iraqi Communists,110
8,0,Unknown,185
11,0,Zimbabwe African People's Union,403
2,0,People's Liberation Forces (FPL),61
2,0,People's Liberation Forces (FPL),61
10,0,Palestinians,97
3,0,Revolutionary Armed Forces of Colombia (FARC),45
10,0,Unknown,94
10,0,Unknown,200
3,0,Revolutionary Armed Forces of Colombia (FARC),45
8,0,Irish Republican Army (IRA),96
3,0,M-19 (Movement of April 19),45
10,0,Palestinians,97
10,0,Palestinians,97
10,0,Forqan Group,94
6,0,Mizo National Front,92
8,0,Basque Fatherland and Freedom (ETA),185
3,0,Unknown,11
2,0,Unknown,61
2,0,Unknown,61
10,0,Palestinians,97
8,0,Guerrillas,603
8,0,Guerrillas,603
8,0,Guerrillas,603
8,0,Guerrillas,603
2,0,Unknown,61
10,0,Terrorists,110
8,0,Revolutionary People's Struggle (ELA),78
2,0,People's Liberation Forces (FPL),61
2,0,Unknown,83
3,0,Revolutionary Armed Forces of Colombia (FARC),45
3,0,Revolutionary Armed Forces of Colombia (FARC),45
8,0,Unknown,603
8,0,Irish Republican Army (IRA),603
3,0,Revolutionary Armed Forces of Colombia (FARC),45
10,0,Unknown,209
10,0,Unknown,209
10,0,July 14 Movement,110
8,0,Basque Fatherland and Freedom (ETA),185
3,0,Revolutionary Armed Forces of Colombia (FARC),45
3,0,Revolutionary Armed Forces of Colombia (FARC),45
3,0,M-19 (Movement of April 19),45
3,0,M-19 (Movement of April 19),45
3,0,M-19 (Movement of April 19),45
3,0,M-19 (Movement of April 19),45
2,0,People's Liberation Forces (FPL),61
10,0,Unknown,97
10,0,Palestinians,97
8,0,Unknown,603
2,0,People's Liberation Forces (FPL),61
10,0,Unknown,200
3,0,Movement of the Revolutionary Left (MIR) (Chile),43
3,0,Movement of the Revolutionary Left (MIR) (Chile),43
3,0,Movement of the Revolutionary Left (MIR) (Chile),43
10,0,Unknown,97
10,0,Palestinians,97
10,0,Unknown,97
2,0,People's Liberation Forces (FPL),61
8,0,Basque Fatherland and Freedom (ETA),185
10,0,Unknown,110
8,0,Unknown,185
8,0,Irish Republican Army (IRA),603
10,0,Unknown,94
3,0,Unknown,30
2,0,Union Guerrera Blanca (UGB),61
8,0,Basque Fatherland and Freedom (ETA),185
3,0,Popular Liberation Army (EPL),45
10,0,Unknown,110
8,0,Basque Fatherland and Freedom (ETA),185
8,0,Unknown,69
10,0,Sharivad 17 Tal-Al-Za'atar(Sept 17 Tal-Al-Za'atar),94
8,0,Basque Fatherland and Freedom (ETA),185
10,0,Unknown,94
8,0,Basque Fatherland and Freedom (ETA),185
1,0,White extremists,217
6,0,Mizo National Front,92
10,0,Unknown,110
2,0,People's Revolutionary Army (ERP) (El Salvador),61
6,0,Mizo National Front,92
8,0,Unknown,162
8,0,Basque Fatherland and Freedom (ETA),185
8,0,Armenian Secret Army for the Liberation of Armenia,199
10,0,Palestinians,97
10,0,Palestinians,97
8,0,Basque Fatherland and Freedom (ETA),185
2,0,Unknown,61
10,0,Palestinians,155
10,0,Palestinians,97
10,0,Palestinians,97
10,0,Palestinians,97
8,0,Armenian Secret Army for the Liberation of Armenia,199
2,0,Unknown,83
11,0,South-West Africa People's Organization (SWAPO),139
11,0,Zimbabwe Patriotic Front,403
3,0,Unknown,11
8,0,Territorial Resistance Army,362
8,0,Basque Fatherland and Freedom (ETA),185
8,0,Basque Fatherland and Freedom (ETA),185
10,0,Muslim Brotherhood,200
2,0,Unknown,145
10,0,Armenian Secret Army for the Liberation of Armenia,209
10,0,Arab Liberation Front (ALF),97
10,0,Palestinians,110
2,0,People's Liberation Forces (FPL),61
2,0,People's Liberation Forces (FPL),61
2,0,People's Liberation Forces (FPL),61
10,0,Unknown,113
10,0,Palestinians,110
6,0,Mizo National Front,92
10,0,Unknown,209
6,0,Muslims,92
10,0,Palestinians,97
10,0,Forqan Group,94
10,0,Unknown,209
8,0,Armenian Secret Army for the Liberation of Armenia,362
8,0,Irish Republican Army (IRA),603
8,0,Irish Republican Army (IRA),603
8,0,Irish Republican Army (IRA),96
6,0,Muslim Guerrillas,4
6,0,Mizo National Front,92
6,0,Mizo National Front,92
8,0,Irish Republican Army (IRA),21
10,0,Unknown,209
10,0,Unknown,209
3,0,M-19 (Movement of April 19),45
2,0,Popular Revolutionary Bloc (BPR),61
2,0,Unknown,83
8,0,Fighting Communists,98
6,0,Muslims,92
10,0,Popular Front for the Liberation of Palestine (PFLP),97
10,0,Palestinians,155
10,0,Palestinians,155
10,0,Palestinians,97
10,0,Palestinians,97
10,0,Popular Front for the Liberation of Palestine (PFLP),97
10,0,Unknown,209
8,0,Ulster Volunteer Force (UVF),603
10,0,Unknown,209
10,0,Unknown,209
3,0,Revolutionary Armed Forces of Colombia (FARC),45
8,0,Unknown,69
8,0,Basque Fatherland and Freedom (ETA),185
1,0,23rd of September Communist League,130
1,0,23rd of September Communist League,130
1,0,23rd of September Communist League,130
1,0,23rd of September Communist League,130
8,0,Basque Fatherland and Freedom (ETA),185
8,0,Basque Fatherland and Freedom (ETA),185
10,0,Palestinians,97
10,0,Palestinians,97
10,0,Unknown,110
10,0,Muslim Brotherhood,200
11,0,South-West Africa People's Organization (SWAPO),139
8,0,Protestant extremists,603
10,0,Muslim Brotherhood,200
10,0,Muslim Brotherhood,200
10,0,Muslim Brotherhood,200
10,0,Muslim Brotherhood,200
8,0,Irish Republican Army (IRA),603
10,0,Turkish People's Liberation Army,209
10,0,Unknown,209
10,0,Unknown,209
8,0,Ulster Freedom Fighters (UFF),603
10,0,Organization of Avenging Palestinian Youth,110
10,0,Palestine Liberation Organization (PLO),97
10,0,Palestine Liberation Organization (PLO),97
8,0,Basque Fatherland and Freedom (ETA),185
10,0,Unknown,209
10,0,Unknown,209
3,0,Extremists,43
3,0,Personnel of the National Information Center,43
10,0,Turkish People's Liberation Front (TPLF)(THKP-C),209
10,0,Palestinians,97
2,0,Union Guerrera Blanca (UGB),61
10,0,Unknown,110
6,0,Naxalites,92
10,0,Muslim Brotherhood,200
2,0,People's Liberation Forces (FPL),61
1,0,Omega-7,217
8,0,Official Irish Republican Army (OIRA),603
6,0,Muslim Guerrillas,4
3,0,M-19 (Movement of April 19),45
3,0,Revolutionary Armed Forces of Colombia (FARC),45
2,0,People's Liberation Forces (FPL),61
10,0,Unknown,209
8,0,Tyrolean Defense League,98
8,0,Basque Fatherland and Freedom (ETA),185
10,0,Unknown,209
1,0,May 19 Communist Order,217
2,0,People's Liberation Forces (FPL),61
2,0,People's Liberation Forces (FPL),61
10,0,Muslim Brotherhood,200
3,0,Unknown,45
3,0,Unknown,45
11,0,Unknown,213
8,0,Unknown,362
3,0,Workers' Self-Defense Movement (MAO),45
3,0,Unknown,45
8,0,Ulster Volunteer Force (UVF),603
3,0,Unknown,26
8,0,Basque Fatherland and Freedom (ETA),185
2,0,People's Liberation Forces (FPL),61
8,0,Armenian Secret Army for the Liberation of Armenia,69
8,0,Armenian Secret Army for the Liberation of Armenia,69
8,0,Armenian Secret Army for the Liberation of Armenia,69
10,0,Palestinians,97
8,0,Spanish National Action,69
8,0,Irish Republican Army (IRA),603
10,0,Shia Muslim extremists,200
10,0,Muslim extremists,200
3,0,Colombian Guerrillas,45
2,0,Unknown,145
8,0,Unknown,69
8,0,Unknown,69
2,0,Unknown,88
2,0,Unknown,88
10,0,Palestinians,97
11,0,South-West Africa People's Organization (SWAPO),139
3,0,Unknown,45
10,0,Unknown,209
1,0,Unknown,217
2,0,People's Liberation Forces (FPL),61
10,0,Palestinians,97
11,0,Unknown,213
8,0,Autonomous Group for Armed Action,69
2,0,People's Liberation Forces (FPL),61
2,0,People's Liberation Forces (FPL),61
2,0,People's Liberation Forces (FPL),61
2,0,Guatemalan Labor Party (PGT),83
8,0,Basque Fatherland and Freedom (ETA),185
3,0,Unknown,45
8,0,Red Brigades,98
11,0,Zimbabwe Patriotic Front,403
10,0,Unknown,209
10,0,Unknown,209
11,0,Unknown,213
3,0,Revolutionary Organization of People in Arms (ORPA),45
2,0,Revolutionary Organization of People in Arms (ORPA),83
2,0,Guatemalan Labor Party (PGT),83
10,0,Forqan Group,94
8,0,Unknown,15
8,0,Unknown,15
2,0,People's Liberation Forces (FPL),61
10,0,Unknown,209
10,0,Palestinians,97
10,0,Palestinians,97
10,0,Arab Liberation Front (ALF),97
8,0,Irish Republican Army (IRA),603
8,0,Basque Fatherland and Freedom (ETA),185
2,0,People's Liberation Forces (FPL),61
10,0,Turkish People's Liberation Army,209
3,0,Unknown,45
10,0,Unknown,215
10,0,Al-Fatah,97
10,0,Palestinians,97
3,0,Revolutionary Armed Forces of Colombia (FARC),45
3,0,Revolutionary Armed Forces of Colombia (FARC),45
8,0,Honour of the Police,69
11,0,Zimbabwe Patriotic Front,403
10,0,Shia Muslim extremists,200
2,0,Unknown,145
5,0,Unknown,160
1,0,Unknown,217
8,0,Prima Linea,98
8,0,First of October Antifascist Resistance Group (GRAPO),185
3,0,M-19 (Movement of April 19),45
3,0,M-19 (Movement of April 19),45
2,0,Central American Revolutionary Workers Party (PRTC),61
8,0,Protestant extremists,603
8,0,Protestant extremists,603
3,0,M-19 (Movement of April 19),45
2,0,People's Liberation Forces (FPL),61
2,0,People's Liberation Forces (FPL),61
2,0,People's Liberation Forces (FPL),61
2,0,People's Liberation Forces (FPL),61
6,0,People's Liberation Army (India),92
11,0,South-West Africa People's Organization (SWAPO),139
8,0,First of October Antifascist Resistance Group (GRAPO),185
8,0,Neo-Nazi extremists,69
11,0,Ethiopian People's Revolutionary Party,65
8,0,Basque Fatherland and Freedom (ETA),185
2,0,People's Liberation Forces (FPL),61
8,0,Basque Fatherland and Freedom (ETA),185
10,0,Martyrs revenge organization,94
10,0,Muslim Brotherhood,200
8,0,Basque Fatherland and Freedom (ETA),185
3,0,Unknown,45
10,0,Palestinians,97
1,0,23rd of September Communist League,130
8,0,Irish Republican Army (IRA),603
8,0,Unknown,185
10,0,Right Wing Lebanese Militiamen,110
2,0,People's Liberation Forces (FPL),61
11,0,Zimbabwe Patriotic Front,403
3,0,Revolutionary Armed Forces of Colombia (FARC),45
8,0,Armenian Secret Army for the Liberation of Armenia,185
8,0,Armenian Secret Army for the Liberation of Armenia,185
8,0,Armenian Secret Army for the Liberation of Armenia,185
8,0,Armenian Secret Army for the Liberation of Armenia,185
8,0,Armenian Secret Army for the Liberation of Armenia,185
2,0,Unknown,61
8,0,Italian Extreme Nationalist Organization,98
8,0,First of October Antifascist Resistance Group (GRAPO),185
8,0,Unknown,185
8,0,Unknown,185
2,0,Union Guerrera Blanca (UGB),61
8,0,Communist Fighting Front,98
10,0,Kurdish Rebels,94
10,0,Palestinians,97
8,0,Unknown,185
3,0,Montoneros (Argentina),11
8,0,Basque Fatherland and Freedom (ETA),185
8,0,Basque Fatherland and Freedom (ETA),185
3,0,Montoneros (Argentina),11
8,0,Basque Fatherland and Freedom (ETA),185
10,0,Unknown,209
8,0,Right-wing extremists,185
10,0,Unknown,209
10,0,Unknown,209
3,0,Unknown,30
10,0,Armenian Secret Army for the Liberation of Armenia,209
8,0,Basque Fatherland and Freedom (ETA),185
8,0,Irish Republican Army (IRA),603
2,0,Popular Revolutionary Bloc (BPR),61
10,0,Arab Separatists,94
8,0,Basque Fatherland and Freedom (ETA),185
8,0,Basque Fatherland and Freedom (ETA),185
3,0,Revolutionary Armed Forces of Colombia (FARC),45
3,0,National Liberation Army of Colombia (ELN),45
3,0,M-19 (Movement of April 19),45
2,0,People's Liberation Forces (FPL),61
2,0,People's Liberation Forces (FPL),61
8,0,Irish Republican Army (IRA),603
8,0,Unknown,162
2,0,People's Liberation Forces (FPL),61
2,0,People's Liberation Forces (FPL),61
10,0,Unknown,94
2,0,Unknown,61
2,0,Popular Revolutionary Bloc (BPR),61
2,0,Popular Revolutionary Bloc (BPR),61
10,0,Arab Separatists,94
8,0,Unknown,185
10,0,Unknown,113
3,0,Revolutionary Armed Forces of Colombia (FARC),45
10,0,Unknown,94
10,0,Palestinians,155
2,0,People's Liberation Forces (FPL),61
2,0,People's Liberation Forces (FPL),61
10,0,Unknown,94
1,0,Armed Forces of Popular Resistance (FARP),217
3,0,Unknown,11
10,0,Palestinians,97
10,0,Arab Separatists,94
2,0,Unknown,145
2,0,Unknown,145
8,0,Ulster Volunteer Force (UVF),603
10,0,Palestinians,155
10,0,Palestinians,97
8,0,Basque Fatherland and Freedom (ETA),185
8,0,Red Brigades,98
2,0,Armed Forces of National Resistance (FARN),61
2,0,Armed Forces of National Resistance (FARN),61
2,0,Armed Forces of National Resistance (FARN),61
2,0,Armed Forces of National Resistance (FARN),61
2,0,Armed Forces of National Resistance (FARN),61
2,0,Armed Forces of National Resistance (FARN),61
2,0,Armed Forces of National Resistance (FARN),61
2,0,Armed Forces of National Resistance (FARN),61
2,0,Unknown,145
2,0,Unknown,145
3,0,Pro-Palestinian Group,26
3,0,Pro-Palestinian Group,26
8,0,Armenian Secret Army for the Liberation of Armenia,55
10,0,Separatist Arab Guerrillas,94
2,0,Unknown,145
8,0,Irish Republican Army (IRA),603
10,0,Revolutionary Road,209
8,0,Prima Linea,98
2,0,Unknown,145
2,0,Unknown,145
8,0,Ulster Volunteer Force (UVF),603
3,0,M-19 (Movement of April 19),45
2,0,Revolutionary Organization of People in Arms (ORPA),83
5,0,Unknown,205
2,0,Unknown,61
2,0,Unknown,145
3,0,Workers' Self-Defense Movement (MAO),45
2,0,Unknown,61
2,0,Unknown,61
2,0,Unknown,61
2,0,Unknown,61
2,0,Revolutionary Organization of People in Arms (ORPA),83
8,0,Basque Fatherland and Freedom (ETA),185
2,0,Secret Anti-Communist Army (ESA),83
2,0,Guerrilla Army of the Poor (EGP),83
2,0,Unknown,61
2,0,People's Liberation Forces (FPL),61
2,0,Unknown,61
2,0,Guerrilla Army of the Poor (EGP),83
2,0,Guerrilla Army of the Poor (EGP),83
8,0,Irish Republican Army (IRA),603
8,0,Protestant extremists,603
